Category,Parent Company,ALC Brand Extension,ALC Size,Markets,Time Periods,Total $ Sales,Total $ Sales YA,Total $ Sales Change vs Year-Ago,Total EQ Unit Sales,Total EQ Unit Sales YA,Total EQ Unit Sales Change vs Year-Ago,Total TDP,Total TDP YA,Total TDP Change vs Year-Ago,% ACV (Max),% ACV (Max) YA,% ACV (Max) Change vs Year-Ago,Total Average Price,Total Average Price YA,Total Average Price Change vs Year-Ago,Total Average EQ Price,Total Average EQ Price YA,Total Average EQ Price Change vs Year-Ago
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 11-30-2024,5378.31982421875,5597.18994140625,-218.8701171875,6.4999995231628418,6.7499995231628418,-0.25,74.52008398621183,82.510625933494083,-7.990541947282253,0.74520083986211827,0.82510625933494086,-0.079905419472822592,68.952818259214737,69.101110387731481,-0.14829212851674356,827.43387981076455,829.213383230519,-1.7795034197544055
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 11-23-2024,4146.9697265625,10056.5400390625,-5909.5703125,4.9999995231628418,12.166666030883789,-7.1666665077209473,70.277683642989643,91.98848859026414,-21.710804947274497,0.70277683642989641,0.9198848859026415,-0.21710804947274509,69.116162109375,68.880411226455479,0.23575088291951829,829.394024409678,826.56497791055017,2.8290464991277986
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 11-16-2024,5453.7001953125,7531.91015625,-2078.2099609375,6.5833330154418945,9.0833330154418945,-2.5,77.176327074741181,91.173355781983346,-13.997028707242166,0.77176327074741191,0.91173355781983334,-0.13997028707242143,69.0341796875,69.1000931766055,-0.065913489105497547,828.41019625169758,829.20114713900318,-0.79095088730559837
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 11-09-2024,6564.85986328125,5944.14013671875,620.7197265625,7.9166660308837891,7.1666660308837891,0.75,79.064680987120582,75.704143263936672,3.36053772318391,0.79064680987120584,0.75704143263936663,0.033605377231839206,69.103788034539477,69.117908566497093,-0.014120531957615867,829.24552301069741,829.414976378594,-0.16945336789660814
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 11-02-2024,6227.9296875,7190.9599609375,-963.0302734375,7.4999995231628418,8.6666660308837891,-1.1666665077209473,75.036317861026234,83.08898970327057,-8.0526718422443366,0.75036317861026225,0.83088989703270577,-0.080526718422443522,69.19921875,69.1438457782452,0.0553729717548066,830.39067779481752,829.72621020729434,0.66446758752317692
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 10-26-2024,6777.7099609375,6658.0400390625,119.669921875,8.1666660308837891,7.9999995231628418,0.16666650772094727,79.154449439231229,76.236554063614534,2.9178953756166948,0.79154449439231234,0.76236554063614526,0.029178953756167081,69.160305723852048,69.354583740234375,-0.19427801638232722,829.92373329658767,832.25505448907938,-2.3313211924917141
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 10-19-2024,8823.4803924560547,6992.98974609375,1830.4906463623047,10.666666343808174,8.4166660308837891,2.2500003129243851,78.9505500125573,94.3411851862105,-15.390635173653195,0.77631966547423525,0.943411851862105,-0.16709218638786971,68.933440566062927,69.237522238551975,-0.30408167248904761,827.2013118304709,830.85032962386106,-3.6490177933901577
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 10-12-2024,3997.47998046875,7875.85986328125,-3878.3798828125,4.8333330154418945,9.4999990463256836,-4.6666660308837891,76.568710756005459,81.357915281535952,-4.7892045255304936,0.76568710756005454,0.81357915281535964,-0.047892045255305105,68.922068628771555,69.08649002878289,-0.16442140001133509,827.064877941847,829.03796356983821,-1.9730856279911677
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 10-05-2024,5628.759765625,6748.02978515625,-1119.27001953125,6.8333330154418945,8.0833330154418945,-1.25,71.9995816697548,72.98061534165646,-0.98103367190165613,0.719995816697548,0.72980615341656452,-0.0098103367190165436,68.643411775914629,69.567317372744839,-0.92390559683020967,823.7209796310508,834.80784130323912,-11.08686167218832
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 09-28-2024,4736.68994140625,6539.68017578125,-1802.990234375,5.7499995231628418,8.4999990463256836,-2.7499995231628418,75.595447590216182,81.674407551038982,-6.0789599608228,0.75595447590216169,0.81674407551038986,-0.060789599608228162,68.6476803102355,64.114511527267155,4.533168782968346,823.77223203677568,769.37422464866916,54.398007388106521
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 09-21-2024,5588.14013671875,7392.919921875,-1804.77978515625,6.7499995231628418,8.9999990463256836,-2.2499995231628418,82.310460433233061,81.44097960698042,0.86948082625264078,0.82310460433233068,0.81440979606980435,0.0086948082625263323,68.98938440393519,68.452962239583329,0.53642216435186185,827.87267133025216,821.43563391745181,6.4370374128003505
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 09-14-2024,5107.43994140625,5900.6201171875,-793.18017578125,6.1666665077209473,7.3333330154418945,-1.1666665077209473,73.2246559545,85.8194198492423,-12.5947638947423,0.732246559545,0.858194198492423,-0.125947638947423,69.019458667652032,67.05250133167614,1.9669573359758914,828.23352535952813,804.630050859887,23.603474499641152
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 09-07-2024,5641.56982421875,6065.10009765625,-423.5302734375,6.8333330154418945,7.4999995231628418,-0.66666650772094727,68.22467169462395,84.601148951219145,-16.376477256595194,0.6822467169462394,0.84601148951219129,-0.1637647725659519,68.799632002667678,67.390001085069443,1.4096309175982356,825.59562243929713,808.68006443532715,16.915558003969977
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 08-31-2024,7606.3701171875,7854.83984375,-248.4697265625,9.1666660308837891,9.6666660308837891,-0.5,80.07108594605441,90.657405280732092,-10.586319334677682,0.8007108594605441,0.906574052807321,-0.10586319334677685,69.1488192471591,67.71413658405173,1.4346826631073668,829.78588851830841,812.56969245185144,17.216196066456973
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 08-24-2024,6019.64013671875,6688.5,-668.85986328125,7.2499995231628418,8.3333330154418945,-1.0833334922790527,83.522462089746284,89.31257959435527,-5.7901175046089861,0.83522462089746285,0.89312579594355268,-0.057901175046089826,69.191265939295974,66.885,2.3062659392959688,830.29524588060349,802.62003061752432,27.675215263079167
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 08-17-2024,5144.39990234375,7158.43994140625,-2014.0400390625,6.2499995231628418,8.8333330154418945,-2.5833334922790527,73.060053620337243,89.691729449377334,-16.631675829040091,0.7306005362033724,0.89691729449377344,-0.16631675829040105,68.591998697916665,67.532452277417448,1.0595464204992169,823.10404717285519,810.38945649307027,12.714590679784919
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 08-10-2024,5714.27978515625,5465.68994140625,248.58984375,6.9166660308837891,6.7499995231628418,0.16666650772094727,80.202986892021713,91.392716656691562,-11.189729764669849,0.802029868920217,0.91392716656691553,-0.11189729764669853,68.8467443994729,67.477653597608025,1.3690908018648713,826.16100873473829,809.73190037281609,16.429108361922204
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 08-03-2024,5047.3798828125,6833.97998046875,-1786.60009765625,6.0833330154418945,8.4999990463256836,-2.4166660308837891,73.526039138646908,74.1597173352972,-0.633678196650294,0.73526039138646915,0.741597173352972,-0.0063367819665028913,69.1421901755137,66.999803730085787,2.1423864454279169,829.70632546340346,803.9977349671459,25.708590496257557
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 07-27-2024,5524.85009765625,7262.4299392700195,-1737.5798416137695,6.6666660308837891,8.9166663438081741,-2.2500003129243851,84.597716817005264,87.856398118226025,-3.2586813012207614,0.84597716817005264,0.85709138366010662,-0.01111421549005398,69.060626220703128,67.873177002523548,1.1874492181795802,828.72759368205959,814.478153521257,14.249440160802578
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 07-20-2024,5021.3798980712891,7537.89013671875,-2516.5102386474609,6.0833331644535065,9.2499990463256836,-3.1666658818721771,75.488934044926324,86.51921550393763,-11.030281459011306,0.72542463192998263,0.8651921550393763,-0.13976752310939367,68.786026000976562,67.908920150619366,0.87710585035719646,825.43233492660147,814.90712582429683,10.525209102304643
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 07-13-2024,5050.60498046875,6659.009765625,-1608.40478515625,6.0833330154418945,8.2499990463256836,-2.1666660308837891,75.90193392928137,83.510195617091242,-7.6082616878098719,0.75901933929281373,0.83510195617091232,-0.076082616878098586,69.186369595462324,67.262724905303031,1.9236446901592927,830.23647853049079,807.15279216798638,23.083686362504409
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 07-06-2024,6971.3701171875,7544.8798828125,-573.509765625,8.4166660308837891,9.3333330154418945,-0.91666698455810547,84.721359509702538,85.982334522371119,-1.260975012668581,0.84721359509702543,0.85982334522371107,-0.012609750126685637,69.023466506806926,67.364998953683042,1.6584675531238844,828.28166064888683,808.38001497745563,19.901645671431197
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 06-29-2024,6358.44970703125,9034.66968536377,-2676.2199783325195,7.6666660308837891,11.083332374691963,-3.4166663438081741,72.802205327183316,87.254166625194543,-14.451961298011227,0.72802205327183311,0.85028503397450872,-0.12226298070267561,69.1135837720788,67.92984725837421,1.1837365137045879,829.36307404253375,815.158237606753,14.204836435780749
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 06-22-2024,7727.64013671875,8475.25,-747.60986328125,9.3333330154418945,10.416666030883789,-1.0833330154418945,72.593475279357875,79.423155680164754,-6.829680400806879,0.72593475279357877,0.79423155680164759,-0.068296804008068812,68.996786934988833,67.802,1.1947869349888265,827.96147142006578,813.624049659671,14.337421760394818
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 06-15-2024,8036.2197265625,8527.9404296875,-491.720703125,9.7499990463256836,10.499999046325684,-0.75,83.636085922455479,91.935526497804432,-8.2994405753489531,0.83636085922455472,0.91935526497804432,-0.0829944057534896,68.685638688568375,67.682066902281747,1.0035717862866278,824.22774488280322,812.18487659498635,12.042868287816873
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 06-08-2024,4498.72998046875,7291.9296875,-2793.19970703125,5.4166665077209473,8.9166660308837891,-3.4999995231628418,73.221104893830187,86.510847311061269,-13.289742417231082,0.73221104893830191,0.86510847311061279,-0.13289742417231087,69.21123046875,68.148875584112147,1.0623548846378554,830.53478999606762,817.786565319779,12.7482246762886
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 06-01-2024,4984.2099609375,5574.669921875,-590.4599609375,5.9999995231628418,6.9166660308837891,-0.91666650772094727,84.264139567529341,91.104890706892647,-6.8407511393633058,0.8426413956752935,0.91104890706892649,-0.068407511393632991,69.225138346354171,67.164697853915669,2.0604404924385022,830.70172617449168,805.97644833267839,24.725277841813295
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 05-25-2024,7073.44970703125,,7073.44970703125,8.4999990463256836,,8.4999990463256836,90.436549783917172,,90.436549783917172,0.90436549783917164,,0.90436549783917164,69.3475461473652,,69.3475461473652,832.17064713541447,,832.17064713541447
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 05-18-2024,5890.18994140625,,5890.18994140625,7.0833330154418945,,7.0833330154418945,69.949963768275339,,69.949963768275339,0.69949963768275336,,0.69949963768275336,69.296352251838229,,69.296352251838229,831.556264341299,,831.556264341299
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 05-11-2024,6317.330078125,,6317.330078125,7.5833330154418945,,7.5833330154418945,89.333432938006254,,89.333432938006254,0.89333432938006252,,0.89333432938006252,69.42120964972527,,69.42120964972527,833.054550718142,,833.054550718142
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 05-04-2024,6196.64990234375,,6196.64990234375,7.4999995231628418,,7.4999995231628418,78.683469994820229,,78.683469994820229,0.78683469994820221,,0.78683469994820221,68.851665581597217,,68.851665581597217,826.22003950882208,,826.22003950882208
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 04-27-2024,5168.06982421875,,5168.06982421875,6.2499995231628418,,6.2499995231628418,78.918726270037325,,78.918726270037325,0.78918726270037332,,0.78918726270037332,68.90759765625,,68.90759765625,826.89123496179468,,826.89123496179468
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 04-20-2024,5162.10986328125,,5162.10986328125,6.2499995231628418,,6.2499995231628418,80.0267992612104,,80.0267992612104,0.80026799261210413,,0.80026799261210413,68.828131510416668,,68.828131510416668,825.93764113904126,,825.93764113904126
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 04-13-2024,6023.31982421875,,6023.31982421875,7.2499995231628418,,7.2499995231628418,83.973459021188489,,83.973459021188489,0.8397345902118849,,0.8397345902118849,69.233561197916671,,69.233561197916671,830.80278901743327,,830.80278901743327
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 04-06-2024,5618.7802734375,,5618.7802734375,6.7499995231628418,,6.7499995231628418,76.536046313297,,76.536046313297,0.76536046313297013,,0.76536046313297013,69.367657696759252,,69.367657696759252,832.41195116480731,,832.41195116480731
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 03-30-2024,5744.2900390625,,5744.2900390625,6.9166660308837891,,6.9166660308837891,92.071069049249047,,92.071069049249047,0.92071069049249044,,0.92071069049249044,69.208313723644579,,69.208313723644579,830.49984102362589,,830.49984102362589
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 03-23-2024,4624.56982421875,,4624.56982421875,5.5833330154418945,,5.5833330154418945,65.517609067016878,,65.517609067016878,0.6551760906701688,,0.6551760906701688,69.023430212220148,,69.023430212220148,828.28120970547855,,828.28120970547855
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 03-16-2024,5102.259765625,,5102.259765625,6.1666665077209473,,6.1666665077209473,78.844979557365932,,78.844979557365932,0.78844979557365935,,0.78844979557365935,68.949456292229726,,68.949456292229726,827.39349683280886,,827.39349683280886
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 03-09-2024,4705.31982421875,,4705.31982421875,5.6666665077209473,,5.6666665077209473,72.286450006933734,,72.286450006933734,0.72286450006933722,,0.72286450006933722,69.19587976792279,,69.19587976792279,830.35058050578,,830.35058050578
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 03-02-2024,5945.14013671875,,5945.14013671875,7.1666660308837891,,7.1666660308837891,71.4496489100889,,71.4496489100889,0.71449648910088892,,0.71449648910088892,69.129536473473834,,69.129536473473834,829.5545112746936,,829.5545112746936
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 02-24-2024,5116.259765625,,5116.259765625,6.1666665077209473,,6.1666665077209473,76.100037326260264,,76.100037326260264,0.76100037326260261,,0.76100037326260261,69.138645481418919,,69.138645481418919,829.66376716159527,,829.66376716159527
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 02-17-2024,5140.259765625,,5140.259765625,6.1666665077209473,,6.1666665077209473,91.318812809131387,,91.318812809131387,0.91318812809131378,,0.91318812809131378,69.462969805743242,,69.462969805743242,833.55565915380066,,833.55565915380066
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 02-10-2024,5928.1396484375,,5928.1396484375,7.1666660308837891,,7.1666660308837891,83.306177184699763,,83.306177184699763,0.8330617718469977,,0.8330617718469977,68.931856377180239,,68.931856377180239,827.18234990872668,,827.18234990872668
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 02-03-2024,3428.89990234375,,3428.89990234375,4.1666665077209473,,4.1666665077209473,72.966270186871128,,72.966270186871128,0.72966270186871129,,0.72966270186871129,68.577998046875,,68.577998046875,822.93600795501743,,822.93600795501743
TEQUILA,CASA DRAGONES TEQUILA CO,CASA DRAGONES BLANCO TEQUILA,750ML,Total Wine & More Liquor Texas,1 Week - W/E 01-27-2024,4526.35009765625,,4526.35009765625,5.4166665077209473,,5.4166665077209473,64.914400594042789,,64.914400594042789,0.64914400594042787,,0.64914400594042787,69.6361553485577,,69.6361553485577,835.633888703387,,835.633888703387
